Timestamp,x,y,DL Th,UL Th,Delay,Signal Quality,Bit Error Rate,Registration Status,Serving Cell State,Duplex Mode,MCC,MNC,Cell ID,PCID,TAC,ARFCN,Band,NR_DL Bandwidth,RSRP,RSRQ,SINR,SCS,SRXLEV
2024-12-16 11:21:40,5.89482041093533,4.30441503986209,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:21:41,6.13687619838081,4.30080295885316,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-114,-17,1,1,319
2024-12-16 11:21:44,6.89534933572194,4.27577646097979,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-14,1,1,959
2024-12-16 11:21:45,7.15293507231315,4.28655112287898,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-105,-14,1,1,1408
2024-12-16 11:21:46,7.41137524647265,4.28295610380732,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-16,1,1,959
2024-12-16 11:21:47,7.68360141107255,4.28559450314242,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-16,1,1,959
2024-12-16 11:21:49,8.23452957093207,4.28659377808364,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-111,-15,1,1,703
2024-12-16 11:21:50,8.49592548885899,4.28787706614451,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:22:15,8.74686411007695,4.31405579515037,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-20,1,1,959
2024-12-16 11:22:16,9.02962833656161,4.38178506040165,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:22:17,9.30948284811614,4.46526338227463,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-19,1,1,512
2024-12-16 11:22:18,9.56187747906417,4.54701980245544,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-107,-18,1,1,1279
2024-12-16 11:22:21,10.3050821425055,4.65408926335523,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-12,2,1,512
2024-12-16 11:22:22,10.545759205603,4.64948781581868,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-15,2,1,576
2024-12-16 11:22:23,10.7742864047547,4.66276384029833,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-110,-15,1,1,768
2024-12-16 11:22:24,11.0517891224834,4.67928712720563,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-113,-22,1,1,448
2024-12-16 11:22:25,11.3152965031794,4.67597579633777,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-104,-14,1,1,1536
2024-12-16 11:22:27,11.5761033492997,4.69140436124837,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-21,1,1,1023
2024-12-16 11:22:28,11.8620339653978,4.72422886305911,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-19,1,1,512
2024-12-16 11:22:29,12.1186399896217,4.77271463677417,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-106,-16,1,1,1343
2024-12-16 11:22:30,12.3921926161081,4.84804502999607,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-108,-17,1,1,1088
2024-12-16 11:22:31,12.7069118832924,4.94756742642776,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-107,-17,1,1,1279
2024-12-16 11:22:32,13.0264614051748,5.01995822262,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-107,-17,1,1,1279
2024-12-16 11:22:33,13.3022926399664,5.05803785522198,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 11:22:34,13.5574329278371,5.09293837821746,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-19,1,1,512
2024-12-16 11:22:35,13.8395304893469,5.14044575193739,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-19,1,1,512
2024-12-16 11:22:36,14.0488594209482,5.09614747916229,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-19,1,1,512
2024-12-16 11:22:37,14.3049755024602,5.07388519956438,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-20,1,1,959
2024-12-16 11:22:40,14.8644939016137,4.97197298862342,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-24,1,1,512
2024-12-16 11:22:41,15.1484106842518,4.91923477693314,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:22:42,15.4227807940417,4.75811279454422,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:22:43,15.6675582067424,4.59007793713503,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-105,-23,1,1,1408
2024-12-16 11:22:44,15.9081161049154,4.50209448683816,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-105,-23,1,1,1408
2024-12-16 11:22:45,16.19034721598,4.37300273841841,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:22:46,16.4556819066097,4.27468116117825,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:22:48,16.9467903421965,4.07089262881167,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:22:49,17.2220699905275,3.86972961707599,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:22:51,17.3760944917617,3.52351415509705,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:22:52,17.4063032068769,3.27969091392541,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:22:55,17.4181271064778,2.44490409428952,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:22:56,17.4430790592601,2.17072646369699,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-111,-21,1,1,703
2024-12-16 11:22:57,17.4680411543094,1.88547600126765,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-111,-21,1,1,703
2024-12-16 11:22:59,17.4935736837909,1.33235456445492,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:23:01,17.53267556844,1.03289730711382,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:23:02,17.5647920299502,0.743606214991378,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:23:03,17.6041559215945,0.454621393265811,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:23:04,17.6574964439358,0.171054479855865,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:23:05,17.6854356253029,-0.101934969725217,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:23:06,17.6836537156678,-0.378712482713068,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:23:09,17.661889516404,-1.14536884463023,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:23:10,17.694033680096,-1.38652250129115,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:23:11,17.7144926025768,-1.64046206269254,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-80,-11,27,1,4608
2024-12-16 11:23:12,17.717209693593,-1.88836589993276,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-77,-11,27,1,4992
2024-12-16 11:23:14,17.735761344747,-2.15175221889079,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-80,-11,31,1,4672
2024-12-16 11:23:16,17.7911444637081,-2.60407651690041,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-89,-11,28,1,3519
2024-12-16 11:23:17,17.8122057589106,-2.83675175221271,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-86,-10,30,1,3903
2024-12-16 11:23:19,17.7154590915891,-3.29191573668272,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-84,-11,28,1,4159
2024-12-16 11:23:20,17.6631770407445,-3.38715555690335,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-82,-11,34,1,4416
2024-12-16 11:23:21,17.8405322932001,-3.5837972681937,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-83,-11,34,1,4288
2024-12-16 11:23:22,17.8432527759672,-3.60958547717681,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-85,-11,34,1,4032
2024-12-16 11:23:46,17.8433457691586,-3.61782600681911,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-83,-11,30,1,4288
2024-12-16 11:23:47,17.8277840000686,-3.64397303398526,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-83,-11,30,1,4288
2024-12-16 11:23:48,17.8407971980996,-3.61944245833617,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-84,-11,25,1,4159
2024-12-16 11:23:50,17.6915864449674,-3.47748696231447,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,25,1,3136
2024-12-16 11:23:52,17.129776501217,-3.40600828476202,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-86,-11,25,1,3903
2024-12-16 11:23:53,16.8428146305416,-3.40337525862596,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,25,1,3199
2024-12-16 11:23:54,16.5603202067165,-3.38778033603801,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-91,-11,20,1,3263
2024-12-16 11:23:55,16.2682467643102,-3.40034542951024,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-91,-11,26,1,3263
2024-12-16 11:23:56,15.9939793006468,-3.40743039749091,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,26,1,2943
2024-12-16 11:23:57,15.7441847273011,-3.44627990325236,0.0,0.0,0.000000,,,,,,,,,,,,,,,,,,
2024-12-16 11:23:58,15.4779286778792,-3.50017121862914,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-87,-11,15,1,3776
2024-12-16 11:23:59,15.2491877322193,-3.56323864695891,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,23,1,2879
2024-12-16 11:24:00,14.9908713409495,-3.61365797545166,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,23,1,2943
2024-12-16 11:24:03,14.4768790094246,-3.79101634837425,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-90,-11,21,1,3392
2024-12-16 11:24:04,14.2313985465952,-3.88775888119254,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-89,-11,21,1,3456
2024-12-16 11:24:05,13.9661781993894,-3.9448046245682,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,25,1,2879
2024-12-16 11:24:06,13.6821067707045,-3.9688302761452,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:24:07,13.3979952970395,-3.95302772397885,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-93,-11,17,1,3008
2024-12-16 11:24:08,13.1417972429829,-3.93609762963161,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-93,-11,20,1,3008
2024-12-16 11:24:09,12.8998216011637,-3.88443383488741,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-93,-11,25,1,3008
2024-12-16 11:24:11,12.3688357278924,-3.84964071120246,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,23,1,2688
2024-12-16 11:24:13,11.8633343451932,-3.85186927853065,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-11,23,1,2368
2024-12-16 11:24:14,11.6045248992441,-3.84437082006962,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-105,-11,17,1,1472
2024-12-16 11:24:15,11.3564593933187,-3.87851221854194,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-105,-11,17,1,1472
2024-12-16 11:24:16,11.1017524017932,-3.82925884369008,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-11,15,1,2368
2024-12-16 11:24:18,10.8215051442546,-3.81310901690092,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-104,-11,17,1,1599
2024-12-16 11:24:19,10.5131772687205,-3.86349934781428,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:24:20,10.2487086343509,-3.80392500814155,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:24:21,9.95906289537982,-3.7781367811123,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-11,16,1,2432
2024-12-16 11:24:22,9.67410010425129,-3.79242168617886,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-11,14,1,2432
2024-12-16 11:24:23,9.3825505724257,-3.79481009806938,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,14,1,3199
2024-12-16 11:24:24,9.06036474458218,-3.86467556649257,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,17,1,2688
2024-12-16 11:24:25,8.75181657675925,-3.68074227388532,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-12,17,1,2496
2024-12-16 11:24:26,8.45007380352372,-3.67542770633105,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-93,-11,8,1,3008
2024-12-16 11:24:27,8.16872001543213,-3.69750454959242,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-11,12,1,2239
2024-12-16 11:24:28,7.87107140561175,-3.69897757162638,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-11,12,1,2239
2024-12-16 11:24:30,7.61855618510028,-3.68191580022855,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-11,15,1,2303
2024-12-16 11:24:32,7.09239984885454,-3.68650995607097,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-11,15,1,2303
2024-12-16 11:24:33,6.8374755596488,-3.65904233668092,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-105,-12,15,1,1472
2024-12-16 11:24:34,6.60045018666913,-3.64598824347265,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-102,-12,1,1,1919
2024-12-16 11:24:35,6.33158503116165,-3.6237829286035,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-93,-11,9,1,3008
2024-12-16 11:24:36,6.0448386769575,-3.61291026607197,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-101,-11,9,1,1983
2024-12-16 11:24:37,5.7543481013717,-3.60603000229079,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-104,-12,15,1,1663
2024-12-16 11:24:38,5.47982727466575,-3.60138298957042,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-104,-12,15,1,1663
2024-12-16 11:24:39,5.19970706230732,-3.59203453907799,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-107,-12,5,1,1152
2024-12-16 11:24:41,4.90874961903138,-3.61126436047111,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-102,-14,8,1,1919
2024-12-16 11:24:42,4.65542338469255,-3.6036389513994,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-12,12,1,2176
2024-12-16 11:24:43,4.40130759212485,-3.5958599960044,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-14,7,1,2432
2024-12-16 11:24:44,4.12387551204467,-3.59136944361262,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-14,1,1,2432
2024-12-16 11:24:45,3.85344061454962,-3.56946008855742,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-102,-14,1,1,1856
2024-12-16 11:24:46,3.58477424704372,-3.56049919180398,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-104,-16,6,1,1663
2024-12-16 11:24:48,3.03048289487887,-3.54671744643752,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-104,-17,6,1,1663
2024-12-16 11:24:49,2.71669693010858,-3.61584974139305,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-103,-17,1,1,1728
2024-12-16 11:24:50,2.44541730340269,-3.63177293793764,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-102,-17,3,1,1792
2024-12-16 11:24:52,2.18120682107196,-3.62254043537553,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-100,-12,1,1,2048
2024-12-16 11:24:53,2.04796114731863,-3.62489055115228,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:24:54,1.8939810698599,-3.59348881065318,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-11,1,1,2559
2024-12-16 11:25:19,1.94457809884459,-3.53829640986382,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-13,1,1,2368
2024-12-16 11:25:20,1.96876209781722,-3.49612289247088,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-16,1,1,2368
2024-12-16 11:25:21,2.04612738973479,-3.04642593734779,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:25:22,2.05074640528829,-2.75918048733999,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-11,1,1,2559
2024-12-16 11:25:23,2.09330223464522,-2.47056322202075,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-11,10,1,2559
2024-12-16 11:25:24,2.12200477893632,-2.19916261727653,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-107,-16,1,1,1216
2024-12-16 11:25:27,2.12956504561037,-1.65334472411962,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-109,-12,1,1,1023
2024-12-16 11:25:28,2.13857245860922,-1.39659048661354,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-107,-23,1,1,1152
2024-12-16 11:25:29,2.16569794462233,-1.12641170303698,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-105,-21,1,1,1408
2024-12-16 11:25:30,2.19091108595627,-0.84819083079192,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-105,-21,1,1,1408
2024-12-16 11:25:31,2.19168750600523,-0.589175837528213,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-105,-21,1,1,1408
2024-12-16 11:25:32,2.19823882320573,-0.337766398135639,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:25:33,2.23534863881156,-0.0726453523783054,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:25:34,2.29750787960742,0.179641628571892,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-112,-20,1,1,639
2024-12-16 11:25:36,2.35591175668981,0.475148217167813,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-112,-20,1,1,639
2024-12-16 11:25:37,2.38647554134653,0.749918366662483,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-114,-22,1,1,383
2024-12-16 11:25:39,2.37583869749174,0.466374549180591,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:25:40,2.24059731533728,-0.378185479559961,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:25:41,2.00363798662835,-1.30438337210307,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-110,-24,1,1,768
